id;androidversion;androidlanguage;deviceinfo;appversion;day;month;year;hour;minute;playername;playerpoints;playercombos;computeralgorithm;computerpoints;computercombos;playerstarted
38664;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;41;ce011711dc90843f05;530;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;190;;1
38665;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;43;ce011711dc90843f05;140;;RandomPlayer;330;Fam-Susuki,Fam-Momiji;1
38666;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;46;ce011711dc90843f05;430;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;490;Cosan,Fam-Matsu,Fam-Kiri;1
38667;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;47;ce011711dc90843f05;470;Matsu-Kiri-Bozu;RandomPlayer;220;Hanami I-Pai;0
38668;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;49;ce011711dc90843f05;250;Hanami I-Pai;RandomPlayer;300;Fam-Susuki;0
38669;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;51;ce011711dc90843f05;430;Hanami I-Pai,Fam-Uma;RandomPlayer;150;Fam-Susuki;1
38670;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;53;ce011711dc90843f05;310;Fam-Uma;RandomPlayer;170;Aotan;0
38671;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;54;ce011711dc90843f05;370;Tsukimi I-Pai,Fam-Uma;RandomPlayer;300;Fam-Matsu,Fam-Kiri;0
38672;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;56;ce011711dc90843f05;150;Fam-Fuji;RandomPlayer;380;Tsukimi I-Pai,Fam-Matsu;0
38673;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;21;58;ce011711dc90843f05;220;;RandomPlayer;110;;0
38674;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;0;ce011711dc90843f05;290;Tsukimi I-Pai,Fam-Fuji;RandomPlayer;340;Fam-Matsu,Fam-Kiri;0
38675;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;2;ce011711dc90843f05;470;Cosan,Fam-Uma;RandomPlayer;220;Aotan;0
38676;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;4;ce011711dc90843f05;250;Tsukimi I-Pai;RandomPlayer;120;;1
38677;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;6;ce011711dc90843f05;480;Ino-Shika-Cho;RandomPlayer;250;Fam-Matsu,Fam-Susuki;0
38678;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;7;ce011711dc90843f05;210;;RandomPlayer;480;Matsu-Kiri-Bozu,Tsukimi I-Pai;0
38679;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;9;ce011711dc90843f05;250;;RandomPlayer;340;Hanami I-Pai,Fam-Sakura;1
38680;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;11;ce011711dc90843f05;350;Tsukimi I-Pai,Fam-Susuki;RandomPlayer;290;Aotan,Fam-Momiji;1
38681;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;12;ce011711dc90843f05;250;;RandomPlayer;160;;1
38682;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;14;ce011711dc90843f05;530;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;240;Fam-Fuji;0
38683;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;16;ce011711dc90843f05;440;Cosan,Fam-Matsu;RandomPlayer;240;Hanami I-Pai;1
41064;28 (9);por;ASUS_X00TDB (WW_X00TD);2.16.4;31;3;2022;22;46;unknown;240;;RandomPlayer;250;Hanami I-Pai;0
38685;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;18;ce011711dc90843f05;610;Cosan,Ino-Shika-Cho;RandomPlayer;120;;1
38686;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;19;ce011711dc90843f05;260;Fam-Uma;RandomPlayer;580;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki,Fam-Momiji;1
38687;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;48;ce011711dc90843f05;550;Cosan,Hanami I-Pai,Fam-Kiri;RandomPlayer;260;Fam-Fuji;0
38688;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;22;55;ce011711dc90843f05;230;;RandomPlayer;170;Fam-Momiji;0
38689;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;23;2;ce011711dc90843f05;600;Ino-Shika-Cho,Fam-Fuji;RandomPlayer;180;Fam-Susuki;1
38690;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;23;6;ce011711dc90843f05;110;;ShikoNanatanGreedyPlayer;440;Matsu-Kiri-Bozu,Fam-Susuki;1
38691;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;23;12;ce011711dc90843f05;180;;RandomPlayer;370;Hanami I-Pai,Fam-Fuji;1
38692;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;23;39;ce011711dc90843f05;590;Nizoro,Hanami I-Pai,Fam-Sakura;RandomPlayer;470;Matsu-Kiri-Bozu,Fam-Susuki,Fam-Momiji;1
38693;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;16;10;2021;23;50;ce011711dc90843f05;370;Fam-Matsu,Fam-Susuki;RandomPlayer;130;Fam-Momiji;0
41155;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.19.0;9;4;2022;20;3;TYI396M6WR7FNZB5UFXV;120;;RandomPlayer;130;;1
38703;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;32;ce011711dc90843f05;140;;RandomPlayer;480;Matsu-Kiri-Bozu,Tsukimi I-Pai;0
38704;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;34;ce011711dc90843f05;110;;RandomPlayer;300;Fam-Susuki;0
38705;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;41;ce011711dc90843f05;530;Ino-Shika-Cho,Fam-Momiji;RandomPlayer;170;;1
38706;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;48;ce011711dc90843f05;380;Hanami I-Pai,Fam-Fuji;RandomPlayer;210;Fam-Kiri;1
38707;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;52;ce011711dc90843f05;380;Fam-Sakura,Fam-Fuji,Fam-Momiji;RandomPlayer;210;;0
38708;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;55;ce011711dc90843f05;200;;ShikoGreedyPlayer;370;Cosan,Fam-Sakura;1
38709;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;8;57;ce011711dc90843f05;240;Fam-Matsu,Fam-Momiji;RandomPlayer;250;Fam-Susuki;0
38710;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;0;ce011711dc90843f05;260;;RandomPlayer;280;Hanami I-Pai,Fam-Fuji;0
38711;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;2;ce011711dc90843f05;480;Cosan,Fam-Susuki;RandomPlayer;120;;1
38712;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;4;ce011711dc90843f05;100;;RandomPlayer;330;;1
38713;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;5;ce011711dc90843f05;640;Ino-Shika-Cho,Fam-Susuki,Fam-Momiji;RandomPlayer;160;;0
38714;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;6;ce011711dc90843f05;1040;Matsu-Kiri-Bozu,Fam-Sakura,Shiko;RandomPlayer;90;;1
38715;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;8;ce011711dc90843f05;270;Fam-Matsu,Fam-Kiri;RandomPlayer;220;;0
38716;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;9;ce011711dc90843f05;320;Fam-Momiji;RandomPlayer;130;;1
38717;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;11;ce011711dc90843f05;230;;RandomPlayer;160;;1
38718;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;13;ce011711dc90843f05;230;Fam-Susuki;RandomPlayer;260;;0
38719;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;15;ce011711dc90843f05;360;Tsukimi I-Pai,Fam-Uma;RandomPlayer;130;;1
38720;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;9;17;ce011711dc90843f05;420;Acata,Fam-Fuji,Fam-Susuki;RandomPlayer;160;;0
38721;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;13;29;ce011711dc90843f05;210;Fam-Kiri;RandomPlayer;780;Oozan,Cosan,Hanami I-Pai,Fam-Matsu,Fam-Uma;0
38722;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;17;10;2021;13;56;a4efa3c5;1010;Cosan,Hanami I-Pai,Nanata;RandomPlayer;430;Nizoro;0
38723;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;17;10;2021;20;11;a4efa3c5;150;;RandomPlayer;110;;0
38724;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;16;ce011711dc90843f05;1070;Matsu-Kiri-Bozu,Shiko;RandomPlayer;180;Fam-Uma;1
38725;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;19;ce011711dc90843f05;210;Fam-Susuki;RandomPlayer;460;Ino-Shika-Cho;0
38726;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;21;ce011711dc90843f05;90;;RandomPlayer;430;Fam-Fuji,Fam-Susuki;1
38727;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;26;ce011711dc90843f05;150;;RandomPlayer;170;Aotan;1
38728;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;29;ce011711dc90843f05;310;Fam-Susuki;RandomPlayer;130;Fam-Momiji;1
38729;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;31;ce011711dc90843f05;370;Hanami I-Pai,Fam-Uma;RandomPlayer;270;Fam-Matsu,Fam-Fuji;1
38730;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;34;ce011711dc90843f05;180;;RandomPlayer;190;Fam-Kiri;0
38731;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;37;ce011711dc90843f05;510;Matsu-Kiri-Bozu,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;170;;1
38732;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;39;ce011711dc90843f05;130;Fam-Fuji;RandomPlayer;480;Cosan,Fam-Uma,Fam-Momiji;1
38733;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;41;ce011711dc90843f05;80;;RandomPlayer;210;;0
38734;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;43;ce011711dc90843f05;200;Fam-Susuki;RandomPlayer;540;Ino-Shika-Cho,Fam-Fuji;0
38735;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;45;ce011711dc90843f05;140;Fam-Fuji;RandomPlayer;250;;0
38736;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;21;48;ce011711dc90843f05;190;Fam-Momiji;RandomPlayer;280;;1
41065;28 (9);por;ASUS_X00TDB (WW_X00TD);2.16.4;31;3;2022;22;48;unknown;120;Fam-Momiji;RandomPlayer;570;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Sakura,Fam-Susuki;1
38738;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;17;10;2021;23;58;ce011711dc90843f05;500;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;230;Fam-Matsu;0
38739;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;40;330077a60df782b7;290;Acata;RandomPlayer;150;;0
38740;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;45;330077a60df782b7;360;Hanami I-Pai,Fam-Sakura;RandomPlayer;120;;1
38741;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;48;330077a60df782b7;70;;Greedy;280;Fam-Fuji;0
38742;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;52;330077a60df782b7;310;Fam-Matsu,Fam-Uma;RandomPlayer;370;Tsukimi I-Pai,Fam-Fuji,Fam-Susuki;1
38743;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;54;330077a60df782b7;530;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;170;;0
38744;23 (6.0.1);por;SM-G903M (s5neolteub);2.15.0;18;10;2021;0;58;330077a60df782b7;180;;RandomPlayer;200;;1
38745;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;2;H1AXB603X446AZZ;260;Hanami I-Pai;ShikoNanatanGreedyPlayer;270;Fam-Susuki;0
38746;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;3;H1AXB603X446AZZ;830;Oozan,Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;ShikoNanatanGreedyPlayer;70;;0
38747;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;5;H1AXB603X446AZZ;400;Cosan,Fam-Uma,Fam-Momiji;ShikoNanatanGreedyPlayer;310;Acata;0
38748;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;6;H1AXB603X446AZZ;130;;ShikoNanatanGreedyPlayer;320;Fam-Uma,Fam-Sakura;1
38749;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;8;H1AXB603X446AZZ;70;;ShikoNanatanGreedyPlayer;330;Fam-Fuji;1
38750;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;9;H1AXB603X446AZZ;270;Fam-Sakura,Fam-Kiri;ShikoNanatanGreedyPlayer;220;;0
38751;27 (8.1.0);por;ASUS_X00DDA (WW_Phone);2.15.0;18;10;2021;1;11;H1AXB603X446AZZ;400;Ino-Shika-Cho;ShikoNanatanGreedyPlayer;690;Oozan,Nizoro,Fam-Fuji;0
38752;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;18;10;2021;1;47;a4efa3c5;1270;Acata,Ino-Shika-Cho,Fam-Susuki,Nanata;RandomPlayer;90;;0
38753;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;18;10;2021;1;50;a4efa3c5;1030;Matsu-Kiri-Bozu,Shiko;RandomPlayer;90;;0
41156;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.19.0;9;4;2022;22;11;TYI396M6WR7FNZB5UFXV;950;Nizoro,Nanata;RandomPlayer;80;;1
41066;28 (9);por;ASUS_X00TDB (WW_X00TD);2.16.4;31;3;2022;22;52;unknown;270;Hanami I-Pai,Fam-Sakura;RandomPlayer;260;;1
38756;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;19;49;ce011711dc90843f05;260;Fam-Susuki;RandomPlayer;190;;1
38757;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;19;53;ce011711dc90843f05;200;;RandomPlayer;240;Fam-Uma;1
38758;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;0;ce011711dc90843f05;240;Fam-Susuki;RandomPlayer;280;Fam-Matsu,Fam-Uma;1
38759;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;2;ce011711dc90843f05;320;Nizoro;RandomPlayer;380;Tsukimi I-Pai,Fam-Momiji,Fam-Kiri;0
38760;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;4;ce011711dc90843f05;480;Cosan,Fam-Uma,Fam-Sakura,Fam-Fuji;RandomPlayer;190;;1
38761;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;6;ce011711dc90843f05;450;Aotan,Tsukimi I-Pai,Fam-Kiri;RandomPlayer;160;;0
38762;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;12;ce011711dc90843f05;190;;RandomPlayer;520;Ino-Shika-Cho,Fam-Momiji;1
38763;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;15;ce011711dc90843f05;320;Fam-Uma;RandomPlayer;170;;1
38764;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;17;ce011711dc90843f05;750;Nanata;RandomPlayer;160;;0
38765;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;19;ce011711dc90843f05;200;Fam-Uma;RandomPlayer;290;Fam-Susuki;0
38766;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.15.0;18;10;2021;20;19;a4efa3c5;350;Hanami I-Pai,Fam-Momiji;RandomPlayer;160;;0
38767;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;21;ce011711dc90843f05;780;Matsu-Kiri-Bozu,Nizoro,Tsukimi I-Pai,Fam-Kiri;RandomPlayer;100;;0
38768;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;23;ce011711dc90843f05;300;Acata,Fam-Matsu;RandomPlayer;590;Tepo,Hanami I-Pai,Tsukimi I-Pai;0
38769;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;27;ce011711dc90843f05;1210;Matsu-Kiri-Bozu,Oozan,Shiko;RandomPlayer;50;;1
38770;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;29;ce011711dc90843f05;190;;RandomPlayer;240;Fam-Fuji,Fam-Kiri;1
38771;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;37;ce011711dc90843f05;380;Aotan,Fam-Susuki;RandomPlayer;160;;0
38772;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;20;39;ce011711dc90843f05;230;Fam-Momiji;RandomPlayer;460;Hanami I-Pai,Fam-Matsu,Fam-Sakura;1
38773;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;21;3;ce011711dc90843f05;280;Fam-Uma,Fam-Sakura;RandomPlayer;390;Tsukimi I-Pai,Fam-Susuki;0
38774;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;21;5;ce011711dc90843f05;270;Fam-Uma;RandomPlayer;130;;0
38775;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;21;7;ce011711dc90843f05;270;Fam-Kiri;RandomPlayer;150;Fam-Uma;0
38776;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;21;8;ce011711dc90843f05;290;Hanami I-Pai;RandomPlayer;180;;1
38777;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;18;10;2021;21;56;ce011711dc90843f05;550;Tepo,Hanami I-Pai,Tsukimi I-Pai;RandomPlayer;110;;1
38778;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;23;ce011711dc90843f05;1100;Tepo,Hanami I-Pai,Tsukimi I-Pai,Nanata;RandomPlayer;100;;1
38779;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;24;ce011711dc90843f05;270;Fam-Matsu,Fam-Susuki;RandomPlayer;220;;0
38780;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;26;ce011711dc90843f05;340;Acata,Fam-Fuji;RandomPlayer;200;;0
38781;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;28;ce011711dc90843f05;330;Acata,Fam-Matsu;RandomPlayer;360;Tsukimi I-Pai;0
38782;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;29;ce011711dc90843f05;140;Fam-Momiji;RandomPlayer;490;Oozan,Fam-Uma;0
38783;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;31;ce011711dc90843f05;250;Fam-Uma;RandomPlayer;230;Fam-Fuji;0
38784;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;32;ce011711dc90843f05;580;Ino-Shika-Cho,Fam-Momiji;RandomPlayer;270;Tsukimi I-Pai,Fam-Susuki;0
38785;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;34;ce011711dc90843f05;390;Tsukimi I-Pai,Fam-Uma;RandomPlayer;220;Fam-Momiji;1
38786;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;36;ce011711dc90843f05;220;Hanami I-Pai;RandomPlayer;250;;0
38787;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;7;40;ce011711dc90843f05;280;Fam-Momiji;RandomPlayer;200;Fam-Uma;1
41157;25 (7.1.1);por;SM-P355M (gt5note8lteub);2.19.0;10;4;2022;21;11;TYI396M6WR7FNZB5UFXV;270;Tsukimi I-Pai;RandomPlayer;390;Cosan,Fam-Sakura;0
38789;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;17;ce011711dc90843f05;510;Matsu-Kiri-Bozu,Fam-Susuki,Fam-Kiri;RandomPlayer;150;Fam-Sakura;0
38790;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;19;ce011711dc90843f05;320;Cosan,Fam-Uma;RandomPlayer;280;Aotan,Fam-Kiri;1
38791;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;21;ce011711dc90843f05;600;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Kiri;RandomPlayer;330;Acata,Fam-Fuji;0
38792;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;22;ce011711dc90843f05;230;Fam-Matsu;RandomPlayer;80;;0
38793;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;25;ce011711dc90843f05;220;;RandomPlayer;180;;0
38794;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;26;ce011711dc90843f05;290;Fam-Susuki;RandomPlayer;200;Acata;0
38795;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;13;36;ce011711dc90843f05;520;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;340;Fam-Matsu,Fam-Momiji;0
38796;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;2;ce011711dc90843f05;460;Matsu-Kiri-Bozu,Fam-Susuki;RandomPlayer;290;Cosan;0
38797;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;4;ce011711dc90843f05;210;;RandomPlayer;340;Hanami I-Pai,Fam-Sakura;1
38798;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;8;ce011711dc90843f05;260;Fam-Kiri;RandomPlayer;140;Fam-Momiji;1
38799;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;9;ce011711dc90843f05;230;;RandomPlayer;840;Aotan,Nanata;1
38800;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;11;ce011711dc90843f05;150;;RandomPlayer;400;Hanami I-Pai,Fam-Matsu;1
38801;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;12;ce011711dc90843f05;140;;RandomPlayer;400;Tsukimi I-Pai,Fam-Kiri;0
38802;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;14;14;ce011711dc90843f05;380;Fam-Fuji,Fam-Susuki;RandomPlayer;60;;0
38803;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;16;42;ce011711dc90843f05;1240;Matsu-Kiri-Bozu,Oozan,Fam-Kiri,Shiko;RandomPlayer;110;;1
38804;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;26;ce011711dc90843f05;310;Fam-Susuki;RandomPlayer;190;Aotan;1
38805;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;28;ce011711dc90843f05;270;Aotan,Fam-Momiji;RandomPlayer;280;Acata;0
38806;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;30;ce011711dc90843f05;480;Oozan,Hanami I-Pai;RandomPlayer;140;;1
38807;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;31;ce011711dc90843f05;1260;Matsu-Kiri-Bozu,Oozan,Fam-Uma,Shiko;RandomPlayer;130;Fam-Fuji;0
38808;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;33;ce011711dc90843f05;60;;RandomPlayer;260;Fam-Momiji;1
38809;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;36;ce011711dc90843f05;210;Fam-Matsu;RandomPlayer;390;Hanami I-Pai,Fam-Momiji;1
38810;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;38;ce011711dc90843f05;630;Nizoro,Tsukimi I-Pai,Fam-Matsu;RandomPlayer;230;Aotan;0
38811;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;40;ce011711dc90843f05;590;Tepo,Hanami I-Pai,Tsukimi I-Pai,Fam-Susuki;RandomPlayer;80;;0
38812;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;41;ce011711dc90843f05;240;;RandomPlayer;180;Fam-Sakura;1
38813;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;44;ce011711dc90843f05;440;Ino-Shika-Cho;RandomPlayer;250;Fam-Kiri;0
38814;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;45;ce011711dc90843f05;190;;RandomPlayer;230;Aotan;0
38815;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;47;ce011711dc90843f05;220;;RandomPlayer;130;;1
38816;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;17;50;ce011711dc90843f05;120;;RandomPlayer;300;Fam-Sakura;1
38817;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;22;20;ce011711dc90843f05;300;Fam-Matsu,Fam-Momiji;RandomPlayer;170;;1
38818;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;22;23;ce011711dc90843f05;140;Fam-Matsu;RandomPlayer;280;Fam-Susuki;1
38819;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;22;25;ce011711dc90843f05;260;Fam-Matsu;RandomPlayer;310;Hanami I-Pai,Fam-Sakura;0
38820;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;22;26;ce011711dc90843f05;240;;RandomPlayer;250;Hanami I-Pai;1
38821;26 (8.0.0);por;SM-G930F (heroltexx);2.15.0;19;10;2021;22;28;ce011711dc90843f05;200;;RandomPlayer;390;Nizoro;0
